Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-11 22:00:00,Denmark,Denmark,DK,66.5,107.89,90.92,87.67,entsoe.eu,false,
2023-01-11 23:00:00,Denmark,Denmark,DK,73.79,114.38,90.34,87.71,entsoe.eu,false,
2023-01-12 00:00:00,Denmark,Denmark,DK,81.58,123.96,89.6,88.81,entsoe.eu,false,
2023-01-12 01:00:00,Denmark,Denmark,DK,87.09,128.52,89.22,88.21,entsoe.eu,false,
2023-01-12 02:00:00,Denmark,Denmark,DK,95.6,138.03,88.27,86.77,entsoe.eu,false,
2023-01-12 03:00:00,Denmark,Denmark,DK,97.7,141.32,87.99,86.24,entsoe.eu,false,
2023-01-12 04:00:00,Denmark,Denmark,DK,90.47,134.81,88.46,85.78,entsoe.eu,false,
2023-01-12 05:00:00,Denmark,Denmark,DK,87.9,138.76,88.44,84.42,entsoe.eu,false,
2023-01-12 06:00:00,Denmark,Denmark,DK,104.1,163.32,86.66,82.85,entsoe.eu,false,
2023-01-12 07:00:00,Denmark,Denmark,DK,121.26,180.07,85.41,81.73,entsoe.eu,false,
2023-01-12 08:00:00,Denmark,Denmark,DK,124.94,186.37,84.36,81.03,entsoe.eu,false,
2023-01-12 09:00:00,Denmark,Denmark,DK,129.83,194.33,83.5,79.32,entsoe.eu,false,
2023-01-12 10:00:00,Denmark,Denmark,DK,136.01,200.28,82.63,78.14,entsoe.eu,false,
2023-01-12 11:00:00,Denmark,Denmark,DK,146.04,213.77,81.49,78.9,entsoe.eu,false,
2023-01-12 12:00:00,Denmark,Denmark,DK,140.33,205.36,82.23,78.09,entsoe.eu,false,
2023-01-12 13:00:00,Denmark,Denmark,DK,136.13,201.23,82.88,78.55,entsoe.eu,false,
2023-01-12 14:00:00,Denmark,Denmark,DK,150.75,219.09,81.56,79.22,entsoe.eu,false,
2023-01-12 15:00:00,Denmark,Denmark,DK,137.08,202.33,83.07,79.22,entsoe.eu,false,
2023-01-12 16:00:00,Denmark,Denmark,DK,133.62,194.71,83.52,78.27,entsoe.eu,false,
2023-01-12 17:00:00,Denmark,Denmark,DK,132.17,196.41,83.45,77.66,entsoe.eu,false,
2023-01-12 18:00:00,Denmark,Denmark,DK,128.45,190.47,83.95,77.18,entsoe.eu,false,
2023-01-12 19:00:00,Denmark,Denmark,DK,112.78,172.19,85.46,78.58,entsoe.eu,false,
2023-01-12 20:00:00,Denmark,Denmark,DK,90.77,145.62,88.15,81.46,entsoe.eu,false,
2023-01-12 21:00:00,Denmark,Denmark,DK,78.75,128.65,89.71,83.39,entsoe.eu,false,
2023-01-12 22:00:00,Denmark,Denmark,DK,74.31,120.42,90.21,85.77,entsoe.eu,false,
2023-01-12 23:00:00,Denmark,Denmark,DK,81.91,125.89,89.38,88.63,entsoe.eu,false,
2023-01-13 00:00:00,Denmark,Denmark,DK,84.51,125.52,89.33,88.32,entsoe.eu,false,
2023-01-13 01:00:00,Denmark,Denmark,DK,82.69,122.26,89.47,87.43,entsoe.eu,false,
2023-01-13 02:00:00,Denmark,Denmark,DK,84.37,124.32,89.24,87.79,entsoe.eu,false,
2023-01-13 03:00:00,Denmark,Denmark,DK,85.27,125.11,89.07,87.28,entsoe.eu,false,
2023-01-13 04:00:00,Denmark,Denmark,DK,87.59,128.5,88.66,86.9,entsoe.eu,false,
2023-01-13 05:00:00,Denmark,Denmark,DK,84.95,130.26,88.62,86.85,entsoe.eu,false,
2023-01-13 06:00:00,Denmark,Denmark,DK,87.48,133.56,88.19,85.34,entsoe.eu,false,
2023-01-13 07:00:00,Denmark,Denmark,DK,91.42,140.48,87.93,85.35,entsoe.eu,false,
2023-01-13 08:00:00,Denmark,Denmark,DK,82.67,130.43,88.76,86.03,entsoe.eu,false,
2023-01-13 09:00:00,Denmark,Denmark,DK,78.66,124.93,89.2,86.49,entsoe.eu,false,
2023-01-13 10:00:00,Denmark,Denmark,DK,85.34,132.52,88.44,87.05,entsoe.eu,false,
2023-01-13 11:00:00,Denmark,Denmark,DK,92.58,139.12,87.66,86.84,entsoe.eu,false,
2023-01-13 12:00:00,Denmark,Denmark,DK,91.65,138.39,87.99,87.01,entsoe.eu,false,
2023-01-13 13:00:00,Denmark,Denmark,DK,91.37,136.19,88.05,87.11,entsoe.eu,false,
2023-01-13 14:00:00,Denmark,Denmark,DK,88.92,133.44,88.22,87.6,entsoe.eu,false,
2023-01-13 15:00:00,Denmark,Denmark,DK,94.23,141.79,87.58,86.79,entsoe.eu,false,
2023-01-13 16:00:00,Denmark,Denmark,DK,87.24,134.44,88.63,86.08,entsoe.eu,false,
2023-01-13 17:00:00,Denmark,Denmark,DK,78.33,124.58,89.33,86.88,entsoe.eu,false,
2023-01-13 18:00:00,Denmark,Denmark,DK,86.16,132.92,88.5,86.14,entsoe.eu,false,
2023-01-13 19:00:00,Denmark,Denmark,DK,86.68,133.15,88.43,87.14,entsoe.eu,false,
2023-01-13 20:00:00,Denmark,Denmark,DK,88.95,133.53,88.13,87.7,entsoe.eu,false,
2023-01-13 21:00:00,Denmark,Denmark,DK,89.25,132.26,88.13,87.81,entsoe.eu,false,
2023-01-13 22:00:00,Denmark,Denmark,DK,86.2,128.21,88.47,88.14,entsoe.eu,false,
2023-01-13 23:00:00,Denmark,Denmark,DK,89.41,132.72,88.44,87.91,entsoe.eu,false,
2023-01-14 00:00:00,Denmark,Denmark,DK,95.64,137.29,87.8,87.08,entsoe.eu,false,
2023-01-14 01:00:00,Denmark,Denmark,DK,88.96,131.51,88.54,87.77,entsoe.eu,false,
2023-01-14 02:00:00,Denmark,Denmark,DK,90.82,134.21,88.27,87.34,entsoe.eu,false,
2023-01-14 03:00:00,Denmark,Denmark,DK,98.9,143.55,87.33,86.14,entsoe.eu,false,
2023-01-14 04:00:00,Denmark,Denmark,DK,97.69,143.27,87.47,86.01,entsoe.eu,false,
2023-01-14 05:00:00,Denmark,Denmark,DK,106.85,154.56,86.4,84.72,entsoe.eu,false,
2023-01-14 06:00:00,Denmark,Denmark,DK,117.06,170.0,85.37,83.33,entsoe.eu,false,
2023-01-14 07:00:00,Denmark,Denmark,DK,131.76,185.72,84.06,81.66,entsoe.eu,false,
2023-01-14 08:00:00,Denmark,Denmark,DK,128.32,182.46,84.62,82.44,entsoe.eu,false,
2023-01-14 09:00:00,Denmark,Denmark,DK,130.15,184.43,84.29,82.21,entsoe.eu,false,
2023-01-14 10:00:00,Denmark,Denmark,DK,129.12,182.18,84.2,82.27,entsoe.eu,false,
2023-01-14 11:00:00,Denmark,Denmark,DK,132.33,184.41,83.79,81.98,entsoe.eu,false,
2023-01-14 12:00:00,Denmark,Denmark,DK,121.91,172.41,84.81,82.99,entsoe.eu,false,
2023-01-14 13:00:00,Denmark,Denmark,DK,107.7,154.41,86.48,84.84,entsoe.eu,false,
2023-01-14 14:00:00,Denmark,Denmark,DK,105.44,149.26,86.77,85.36,entsoe.eu,false,
2023-01-14 15:00:00,Denmark,Denmark,DK,100.55,143.22,87.32,86.21,entsoe.eu,false,
2023-01-14 16:00:00,Denmark,Denmark,DK,97.17,138.75,87.82,86.79,entsoe.eu,false,
2023-01-14 17:00:00,Denmark,Denmark,DK,96.56,137.36,87.82,87.07,entsoe.eu,false,
2023-01-14 18:00:00,Denmark,Denmark,DK,95.9,136.44,87.91,87.16,entsoe.eu,false,
2023-01-14 19:00:00,Denmark,Denmark,DK,91.66,132.59,88.39,87.56,entsoe.eu,false,
2023-01-14 20:00:00,Denmark,Denmark,DK,86.26,127.2,88.93,88.13,entsoe.eu,false,
2023-01-14 21:00:00,Denmark,Denmark,DK,86.4,127.95,88.92,88.04,entsoe.eu,false,
2023-01-14 22:00:00,Denmark,Denmark,DK,82.08,123.65,89.47,88.56,entsoe.eu,false,
2023-01-14 23:00:00,Denmark,Denmark,DK,74.26,114.18,90.39,89.34,entsoe.eu,false,
2023-01-15 00:00:00,Denmark,Denmark,DK,74.67,114.98,90.4,89.35,entsoe.eu,false,
2023-01-15 01:00:00,Denmark,Denmark,DK,72.91,112.35,90.71,89.61,entsoe.eu,false,
2023-01-15 02:00:00,Denmark,Denmark,DK,63.66,100.41,91.88,90.92,entsoe.eu,false,
2023-01-15 03:00:00,Denmark,Denmark,DK,61.1,95.62,91.87,90.97,entsoe.eu,false,
2023-01-15 04:00:00,Denmark,Denmark,DK,60.81,95.86,91.88,90.96,entsoe.eu,false,
2023-01-15 05:00:00,Denmark,Denmark,DK,58.6,94.6,92.16,91.38,entsoe.eu,false,
2023-01-15 06:00:00,Denmark,Denmark,DK,61.56,98.28,92.21,91.32,entsoe.eu,false,
2023-01-15 07:00:00,Denmark,Denmark,DK,68.69,106.77,91.59,90.66,entsoe.eu,false,
2023-01-15 08:00:00,Denmark,Denmark,DK,66.37,104.8,91.96,91.11,entsoe.eu,false,
2023-01-15 09:00:00,Denmark,Denmark,DK,59.04,96.53,92.6,91.83,entsoe.eu,false,
2023-01-15 10:00:00,Denmark,Denmark,DK,59.23,96.65,92.6,91.73,entsoe.eu,false,
2023-01-15 11:00:00,Denmark,Denmark,DK,61.56,98.87,92.33,91.44,entsoe.eu,false,
2023-01-15 12:00:00,Denmark,Denmark,DK,64.8,101.88,91.97,90.89,entsoe.eu,false,
2023-01-15 13:00:00,Denmark,Denmark,DK,69.23,106.75,91.51,90.33,entsoe.eu,false,
2023-01-15 14:00:00,Denmark,Denmark,DK,77.63,115.76,90.53,89.26,entsoe.eu,false,
2023-01-15 15:00:00,Denmark,Denmark,DK,85.01,122.79,89.52,88.27,entsoe.eu,false,
2023-01-15 16:00:00,Denmark,Denmark,DK,88.62,126.62,89.09,87.84,entsoe.eu,false,
2023-01-15 17:00:00,Denmark,Denmark,DK,89.7,127.68,89.13,88.08,entsoe.eu,false,
2023-01-15 18:00:00,Denmark,Denmark,DK,83.61,121.07,89.76,88.84,entsoe.eu,false,
2023-01-15 19:00:00,Denmark,Denmark,DK,80.25,119.47,90.01,89.16,entsoe.eu,false,
2023-01-15 20:00:00,Denmark,Denmark,DK,70.35,111.29,90.64,90.23,entsoe.eu,false,
2023-01-15 21:00:00,Denmark,Denmark,DK,59.71,97.75,91.82,90.96,entsoe.eu,false,
2023-01-15 22:00:00,Denmark,Denmark,DK,69.28,108.42,90.59,89.65,entsoe.eu,false,
2023-01-15 23:00:00,Denmark,Denmark,DK,73.3,114.89,90.02,89.2,entsoe.eu,false,
2023-01-16 00:00:00,Denmark,Denmark,DK,79.32,124.71,89.36,88.42,entsoe.eu,false,
2023-01-16 01:00:00,Denmark,Denmark,DK,89.98,138.41,88.13,86.5,entsoe.eu,false,
2023-01-16 02:00:00,Denmark,Denmark,DK,117.58,170.22,84.92,82.79,entsoe.eu,false,
2023-01-16 03:00:00,Denmark,Denmark,DK,134.25,190.46,82.59,79.81,entsoe.eu,false,
2023-01-16 04:00:00,Denmark,Denmark,DK,155.37,219.67,79.37,76.13,entsoe.eu,false,
2023-01-16 05:00:00,Denmark,Denmark,DK,148.72,217.41,78.44,71.57,entsoe.eu,false,
2023-01-16 06:00:00,Denmark,Denmark,DK,127.97,191.48,80.37,72.29,entsoe.eu,false,
2023-01-16 07:00:00,Denmark,Denmark,DK,125.29,189.64,80.75,73.03,entsoe.eu,false,
2023-01-16 08:00:00,Denmark,Denmark,DK,114.11,177.52,82.15,74.15,entsoe.eu,false,
2023-01-16 09:00:00,Denmark,Denmark,DK,108.03,170.56,82.89,75.18,entsoe.eu,false,
2023-01-16 10:00:00,Denmark,Denmark,DK,118.86,182.8,81.57,74.08,entsoe.eu,false,
2023-01-16 11:00:00,Denmark,Denmark,DK,104.33,164.97,83.7,75.97,entsoe.eu,false,
2023-01-16 12:00:00,Denmark,Denmark,DK,115.01,177.8,82.37,74.29,entsoe.eu,false,
2023-01-16 13:00:00,Denmark,Denmark,DK,113.97,177.43,82.44,74.94,entsoe.eu,false,
2023-01-16 14:00:00,Denmark,Denmark,DK,125.33,193.51,80.29,75.3,entsoe.eu,false,
2023-01-16 15:00:00,Denmark,Denmark,DK,122.67,183.63,82.02,78.74,entsoe.eu,false,
2023-01-16 16:00:00,Denmark,Denmark,DK,102.61,158.47,84.09,80.99,entsoe.eu,false,
2023-01-16 17:00:00,Denmark,Denmark,DK,91.92,145.45,85.32,81.56,entsoe.eu,false,
2023-01-16 18:00:00,Denmark,Denmark,DK,100.56,155.88,84.68,81.55,entsoe.eu,false,
2023-01-16 19:00:00,Denmark,Denmark,DK,107.61,162.88,83.64,79.34,entsoe.eu,false,
2023-01-16 20:00:00,Denmark,Denmark,DK,118.08,178.52,82.2,79.5,entsoe.eu,false,
2023-01-16 21:00:00,Denmark,Denmark,DK,118.89,179.59,82.24,80.81,entsoe.eu,false,
2023-01-16 22:00:00,Denmark,Denmark,DK,135.54,192.35,81.09,79.27,entsoe.eu,false,
2023-01-16 23:00:00,Denmark,Denmark,DK,141.15,195.97,81.92,77.6,entsoe.eu,false,
2023-01-17 00:00:00,Denmark,Denmark,DK,157.26,211.18,80.58,76.68,entsoe.eu,false,
2023-01-17 01:00:00,Denmark,Denmark,DK,179.91,232.64,78.39,74.63,entsoe.eu,false,
2023-01-17 02:00:00,Denmark,Denmark,DK,175.34,230.48,78.92,75.04,entsoe.eu,false,
2023-01-17 03:00:00,Denmark,Denmark,DK,176.76,235.21,78.51,75.55,entsoe.eu,false,
2023-01-17 04:00:00,Denmark,Denmark,DK,154.9,218.81,79.83,77.41,entsoe.eu,false,
2023-01-17 05:00:00,Denmark,Denmark,DK,120.37,185.35,82.12,77.4,entsoe.eu,false,
2023-01-17 06:00:00,Denmark,Denmark,DK,110.82,170.35,83.16,76.74,entsoe.eu,false,
2023-01-17 07:00:00,Denmark,Denmark,DK,111.69,172.48,82.66,76.49,entsoe.eu,false,
2023-01-17 08:00:00,Denmark,Denmark,DK,112.12,171.08,82.68,75.99,entsoe.eu,false,
2023-01-17 09:00:00,Denmark,Denmark,DK,139.3,203.34,79.42,74.53,entsoe.eu,false,
2023-01-17 10:00:00,Denmark,Denmark,DK,136.39,201.4,79.72,76.2,entsoe.eu,false,
2023-01-17 11:00:00,Denmark,Denmark,DK,153.45,219.38,77.98,74.79,entsoe.eu,false,
2023-01-17 12:00:00,Denmark,Denmark,DK,163.49,227.57,77.56,75.4,entsoe.eu,false,
2023-01-17 13:00:00,Denmark,Denmark,DK,116.91,178.54,82.27,79.77,entsoe.eu,false,
2023-01-17 14:00:00,Denmark,Denmark,DK,100.04,159.97,84.65,80.39,entsoe.eu,false,
2023-01-17 15:00:00,Denmark,Denmark,DK,105.49,164.61,84.47,79.79,entsoe.eu,false,
2023-01-17 16:00:00,Denmark,Denmark,DK,92.56,149.18,85.67,81.2,entsoe.eu,false,
2023-01-17 17:00:00,Denmark,Denmark,DK,94.94,151.81,85.54,80.76,entsoe.eu,false,
2023-01-17 18:00:00,Denmark,Denmark,DK,113.16,173.71,83.94,78.86,entsoe.eu,false,
2023-01-17 19:00:00,Denmark,Denmark,DK,119.14,181.65,83.13,77.35,entsoe.eu,false,
2023-01-17 20:00:00,Denmark,Denmark,DK,106.45,164.67,84.73,79.0,entsoe.eu,false,
2023-01-17 21:00:00,Denmark,Denmark,DK,97.83,149.86,85.85,80.22,entsoe.eu,false,
2023-01-17 22:00:00,Denmark,Denmark,DK,114.9,170.72,83.93,80.47,entsoe.eu,false,
2023-01-17 23:00:00,Denmark,Denmark,DK,112.29,162.24,84.9,79.3,entsoe.eu,false,
2023-01-18 00:00:00,Denmark,Denmark,DK,94.54,140.48,87.0,80.62,entsoe.eu,false,
2023-01-18 01:00:00,Denmark,Denmark,DK,90.56,135.84,87.36,81.83,entsoe.eu,false,
2023-01-18 02:00:00,Denmark,Denmark,DK,86.52,132.97,87.65,81.91,entsoe.eu,false,
2023-01-18 03:00:00,Denmark,Denmark,DK,96.23,147.48,86.37,80.81,entsoe.eu,false,
2023-01-18 04:00:00,Denmark,Denmark,DK,101.74,157.61,85.47,81.34,entsoe.eu,false,
2023-01-18 05:00:00,Denmark,Denmark,DK,101.76,159.08,84.82,79.27,entsoe.eu,false,
2023-01-18 06:00:00,Denmark,Denmark,DK,97.25,155.83,85.39,78.22,entsoe.eu,false,
2023-01-18 07:00:00,Denmark,Denmark,DK,125.82,188.48,81.82,75.66,entsoe.eu,false,
2023-01-18 08:00:00,Denmark,Denmark,DK,135.33,199.21,80.13,73.78,entsoe.eu,false,
2023-01-18 09:00:00,Denmark,Denmark,DK,125.77,189.84,80.66,74.28,entsoe.eu,false,
2023-01-18 10:00:00,Denmark,Denmark,DK,123.56,187.07,81.02,74.06,entsoe.eu,false,
2023-01-18 11:00:00,Denmark,Denmark,DK,138.67,204.2,78.77,72.61,entsoe.eu,false,
2023-01-18 12:00:00,Denmark,Denmark,DK,146.9,213.65,77.77,70.73,entsoe.eu,false,
2023-01-18 13:00:00,Denmark,Denmark,DK,160.75,223.9,75.79,67.98,entsoe.eu,false,
2023-01-18 14:00:00,Denmark,Denmark,DK,186.62,253.07,72.94,65.24,entsoe.eu,false,
2023-01-18 15:00:00,Denmark,Denmark,DK,199.61,267.55,70.63,64.98,entsoe.eu,false,
2023-01-18 16:00:00,Denmark,Denmark,DK,187.67,251.84,72.92,67.5,entsoe.eu,false,
2023-01-18 17:00:00,Denmark,Denmark,DK,209.33,276.2,69.46,66.34,entsoe.eu,false,
2023-01-18 18:00:00,Denmark,Denmark,DK,179.37,239.34,73.42,69.09,entsoe.eu,false,
2023-01-18 19:00:00,Denmark,Denmark,DK,176.57,237.02,74.71,68.31,entsoe.eu,false,
2023-01-18 20:00:00,Denmark,Denmark,DK,170.4,230.46,76.78,70.13,entsoe.eu,false,
2023-01-18 21:00:00,Denmark,Denmark,DK,151.24,206.51,79.24,73.72,entsoe.eu,false,
2023-01-18 22:00:00,Denmark,Denmark,DK,152.53,205.58,80.48,74.57,entsoe.eu,false,
2023-01-18 23:00:00,Denmark,Denmark,DK,129.46,180.3,82.12,74.27,entsoe.eu,false,
2023-01-19 00:00:00,Denmark,Denmark,DK,125.47,174.02,83.44,76.23,entsoe.eu,false,
2023-01-19 01:00:00,Denmark,Denmark,DK,104.05,154.29,85.84,79.19,entsoe.eu,false,
2023-01-19 02:00:00,Denmark,Denmark,DK,123.37,170.98,83.82,78.04,entsoe.eu,false,
2023-01-19 03:00:00,Denmark,Denmark,DK,152.31,201.29,80.95,76.01,entsoe.eu,false,
2023-01-19 04:00:00,Denmark,Denmark,DK,146.64,200.9,80.28,76.12,entsoe.eu,false,
2023-01-19 05:00:00,Denmark,Denmark,DK,154.46,211.83,78.2,73.17,entsoe.eu,false,
2023-01-19 06:00:00,Denmark,Denmark,DK,187.56,250.08,72.97,69.74,entsoe.eu,false,
2023-01-19 07:00:00,Denmark,Denmark,DK,190.43,252.33,72.24,68.59,entsoe.eu,false,
2023-01-19 08:00:00,Denmark,Denmark,DK,164.71,225.05,75.12,70.09,entsoe.eu,false,
2023-01-19 09:00:00,Denmark,Denmark,DK,166.09,226.9,75.1,69.57,entsoe.eu,false,
2023-01-19 10:00:00,Denmark,Denmark,DK,172.49,236.81,73.52,68.37,entsoe.eu,false,
2023-01-19 11:00:00,Denmark,Denmark,DK,170.91,235.05,73.46,70.57,entsoe.eu,false,
2023-01-19 12:00:00,Denmark,Denmark,DK,155.85,216.7,75.72,70.71,entsoe.eu,false,
2023-01-19 13:00:00,Denmark,Denmark,DK,161.81,222.42,75.07,69.62,entsoe.eu,false,
2023-01-19 14:00:00,Denmark,Denmark,DK,179.9,243.41,73.21,67.35,entsoe.eu,false,
2023-01-19 15:00:00,Denmark,Denmark,DK,181.81,246.05,72.99,66.79,entsoe.eu,false,
2023-01-19 16:00:00,Denmark,Denmark,DK,195.44,262.9,71.63,64.68,entsoe.eu,false,
2023-01-19 17:00:00,Denmark,Denmark,DK,200.11,268.97,70.52,64.05,entsoe.eu,false,
2023-01-19 18:00:00,Denmark,Denmark,DK,181.5,246.73,73.05,65.86,entsoe.eu,false,
2023-01-19 19:00:00,Denmark,Denmark,DK,184.55,250.1,71.64,63.9,entsoe.eu,false,
2023-01-19 20:00:00,Denmark,Denmark,DK,178.74,245.54,72.61,64.96,entsoe.eu,false,
2023-01-19 21:00:00,Denmark,Denmark,DK,177.86,244.11,72.82,63.68,entsoe.eu,false,
2023-01-19 22:00:00,Denmark,Denmark,DK,170.09,235.39,73.67,63.51,entsoe.eu,false,
2023-01-19 23:00:00,Denmark,Denmark,DK,142.96,206.84,79.1,68.36,entsoe.eu,false,
2023-01-20 00:00:00,Denmark,Denmark,DK,154.98,221.32,77.48,67.07,entsoe.eu,false,
2023-01-20 01:00:00,Denmark,Denmark,DK,151.97,217.28,77.4,66.66,entsoe.eu,false,
2023-01-20 02:00:00,Denmark,Denmark,DK,169.36,235.11,74.58,64.59,entsoe.eu,false,
2023-01-20 03:00:00,Denmark,Denmark,DK,166.27,232.16,75.4,64.8,entsoe.eu,false,
2023-01-20 04:00:00,Denmark,Denmark,DK,183.33,252.45,71.61,61.46,entsoe.eu,false,
2023-01-20 05:00:00,Denmark,Denmark,DK,197.61,270.19,69.2,59.99,entsoe.eu,false,
2023-01-20 06:00:00,Denmark,Denmark,DK,211.29,285.81,66.84,58.1,entsoe.eu,false,
2023-01-20 07:00:00,Denmark,Denmark,DK,214.23,289.52,66.64,58.21,entsoe.eu,false,
2023-01-20 08:00:00,Denmark,Denmark,DK,211.98,286.81,67.29,58.47,entsoe.eu,false,
2023-01-20 09:00:00,Denmark,Denmark,DK,206.44,280.54,67.96,59.48,entsoe.eu,false,
2023-01-20 10:00:00,Denmark,Denmark,DK,191.74,265.35,69.99,61.2,entsoe.eu,false,
2023-01-20 11:00:00,Denmark,Denmark,DK,185.61,258.83,71.18,62.64,entsoe.eu,false,
2023-01-20 12:00:00,Denmark,Denmark,DK,182.02,255.51,72.6,63.28,entsoe.eu,false,
2023-01-20 13:00:00,Denmark,Denmark,DK,186.52,258.81,71.07,60.72,entsoe.eu,false,
2023-01-20 14:00:00,Denmark,Denmark,DK,198.66,272.8,69.49,59.37,entsoe.eu,false,
2023-01-20 15:00:00,Denmark,Denmark,DK,208.23,284.72,67.61,57.97,entsoe.eu,false,
2023-01-20 16:00:00,Denmark,Denmark,DK,232.61,310.76,64.96,56.18,entsoe.eu,false,
2023-01-20 17:00:00,Denmark,Denmark,DK,238.4,316.81,64.14,55.26,entsoe.eu,false,
2023-01-20 18:00:00,Denmark,Denmark,DK,216.1,293.86,66.45,56.98,entsoe.eu,false,
2023-01-20 19:00:00,Denmark,Denmark,DK,199.81,275.07,69.04,58.68,entsoe.eu,false,
2023-01-20 20:00:00,Denmark,Denmark,DK,175.06,245.86,74.37,62.83,entsoe.eu,false,
2023-01-20 21:00:00,Denmark,Denmark,DK,184.03,255.07,71.96,60.04,entsoe.eu,false,
2023-01-20 22:00:00,Denmark,Denmark,DK,172.18,241.75,74.24,61.7,entsoe.eu,false,
2023-01-20 23:00:00,Denmark,Denmark,DK,166.84,233.03,76.38,63.29,entsoe.eu,false,
2023-01-21 00:00:00,Denmark,Denmark,DK,164.99,230.22,76.88,63.78,entsoe.eu,false,
2023-01-21 01:00:00,Denmark,Denmark,DK,159.38,223.87,77.53,64.18,entsoe.eu,false,
2023-01-21 02:00:00,Denmark,Denmark,DK,166.05,231.54,76.55,63.46,entsoe.eu,false,
2023-01-21 03:00:00,Denmark,Denmark,DK,156.15,220.02,77.81,64.57,entsoe.eu,false,
2023-01-21 04:00:00,Denmark,Denmark,DK,154.48,218.96,77.7,65.18,entsoe.eu,false,
2023-01-21 05:00:00,Denmark,Denmark,DK,167.05,234.21,75.09,63.67,entsoe.eu,false,
2023-01-21 06:00:00,Denmark,Denmark,DK,171.02,238.93,74.37,63.05,entsoe.eu,false,
2023-01-21 07:00:00,Denmark,Denmark,DK,179.18,248.01,73.23,63.66,entsoe.eu,false,
2023-01-21 08:00:00,Denmark,Denmark,DK,180.91,250.13,73.09,64.23,entsoe.eu,false,
2023-01-21 09:00:00,Denmark,Denmark,DK,188.41,261.1,71.79,63.67,entsoe.eu,false,
2023-01-21 10:00:00,Denmark,Denmark,DK,173.63,244.15,74.05,65.53,entsoe.eu,false,
2023-01-21 11:00:00,Denmark,Denmark,DK,172.47,240.86,74.86,65.24,entsoe.eu,false,
2023-01-21 12:00:00,Denmark,Denmark,DK,165.64,233.99,75.45,66.6,entsoe.eu,false,
2023-01-21 13:00:00,Denmark,Denmark,DK,170.86,239.69,74.78,65.53,entsoe.eu,false,
2023-01-21 14:00:00,Denmark,Denmark,DK,188.17,257.62,72.04,63.01,entsoe.eu,false,
2023-01-21 15:00:00,Denmark,Denmark,DK,170.72,236.97,74.47,65.54,entsoe.eu,false,
2023-01-21 16:00:00,Denmark,Denmark,DK,179.59,248.41,73.01,65.29,entsoe.eu,false,
2023-01-21 17:00:00,Denmark,Denmark,DK,183.51,254.26,72.53,65.85,entsoe.eu,false,
2023-01-21 18:00:00,Denmark,Denmark,DK,183.94,254.68,72.53,65.95,entsoe.eu,false,
2023-01-21 19:00:00,Denmark,Denmark,DK,182.44,254.7,72.98,65.8,entsoe.eu,false,
2023-01-21 20:00:00,Denmark,Denmark,DK,171.18,242.33,74.98,68.41,entsoe.eu,false,
2023-01-21 21:00:00,Denmark,Denmark,DK,181.72,253.58,73.57,66.75,entsoe.eu,false,
2023-01-21 22:00:00,Denmark,Denmark,DK,194.14,270.47,72.0,67.59,entsoe.eu,false,
2023-01-21 23:00:00,Denmark,Denmark,DK,200.75,276.49,72.26,66.22,entsoe.eu,false,
2023-01-22 00:00:00,Denmark,Denmark,DK,238.29,316.52,68.73,63.66,entsoe.eu,false,
2023-01-22 01:00:00,Denmark,Denmark,DK,241.68,320.09,68.51,63.63,entsoe.eu,false,
2023-01-22 02:00:00,Denmark,Denmark,DK,197.21,275.41,73.53,66.55,entsoe.eu,false,
2023-01-22 03:00:00,Denmark,Denmark,DK,205.4,286.85,72.11,66.23,entsoe.eu,false,
2023-01-22 04:00:00,Denmark,Denmark,DK,193.42,271.66,73.56,66.27,entsoe.eu,false,
2023-01-22 05:00:00,Denmark,Denmark,DK,188.43,266.69,74.02,68.77,entsoe.eu,false,
2023-01-22 06:00:00,Denmark,Denmark,DK,162.35,236.27,76.9,71.45,entsoe.eu,false,
2023-01-22 07:00:00,Denmark,Denmark,DK,174.82,248.56,75.14,69.54,entsoe.eu,false,
2023-01-22 08:00:00,Denmark,Denmark,DK,187.1,263.67,73.24,65.86,entsoe.eu,false,
2023-01-22 09:00:00,Denmark,Denmark,DK,205.4,282.46,69.93,63.91,entsoe.eu,false,
2023-01-22 10:00:00,Denmark,Denmark,DK,211.78,289.44,69.06,63.55,entsoe.eu,false,
2023-01-22 11:00:00,Denmark,Denmark,DK,210.44,289.63,69.0,63.5,entsoe.eu,false,
2023-01-22 12:00:00,Denmark,Denmark,DK,206.49,287.47,69.52,63.48,entsoe.eu,false,
2023-01-22 13:00:00,Denmark,Denmark,DK,203.21,283.9,70.14,63.23,entsoe.eu,false,
2023-01-22 14:00:00,Denmark,Denmark,DK,197.29,276.22,70.97,64.18,entsoe.eu,false,
2023-01-22 15:00:00,Denmark,Denmark,DK,214.04,296.4,68.54,62.77,entsoe.eu,false,
2023-01-22 16:00:00,Denmark,Denmark,DK,224.07,305.59,67.14,61.08,entsoe.eu,false,
2023-01-22 17:00:00,Denmark,Denmark,DK,212.9,291.99,68.83,61.37,entsoe.eu,false,
2023-01-22 18:00:00,Denmark,Denmark,DK,220.56,300.49,67.37,59.96,entsoe.eu,false,
2023-01-22 19:00:00,Denmark,Denmark,DK,228.28,309.66,66.11,58.79,entsoe.eu,false,
